dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20201218,rule_router,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.6274221393150343,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,1,5.44426438452636,-1.9304201262287157,-0.14795900137072068,0.8163169656530356,5.44426438452636,0.9999999999998163,7,0,0.0,0
pareto_20201218,rule_router,2,5.44426438452636,-1.9304201262287157,1.0,1.0,5.44426438452636,0.9999999999998163,0,0,0.0,0
pareto_20201218,rule_router,3,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6285873420153993,5.44426438452636,0.9999999999998163,30,0,0.0,0
pareto_20201218,rule_router,4,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7085693310784551,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,5,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.5664023881323857,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,6,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.7362691201216567,5.44426438452636,0.9999999999998163,19,1,0.3125,0
pareto_20201218,rule_router,7,5.44426438452636,-1.9304201262287157,0.6091588655870268,0.7114666444389273,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,rule_router,8,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6531732445611483,5.44426438452636,0.9999999999998163,30,0,0.0,0
pareto_20201218,rule_router,9,5.44426438452636,-1.9304201262287157,0.14231863694654603,0.8667477484399794,5.44426438452636,0.9999999999998163,7,0,0.0,0
pareto_20201218,rule_router,10,5.44426438452636,-1.9304201262287157,0.16862640616095434,0.5733813802488077,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,11,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6546689577504821,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,12,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7267837478860517,5.44426438452636,0.9999999999998163,30,0,0.0,0
pareto_20201218,rule_router,13,5.44426438452636,-1.9304201262287157,0.03707029581911419,0.7207845825194504,5.44426438452636,0.9999999999998163,16,1,0.3125,0
pareto_20201218,rule_router,14,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6890773442433522,5.44426438452636,0.9999999999998163,22,2,0.625,0
pareto_20201218,rule_router,15,5.44426438452636,-1.9304201262287157,0.20270980841072048,0.5915502818487341,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,16,5.44426438452636,-1.9304201262287157,0.46210013501391495,0.678850523591898,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,17,5.44426438452636,-1.9304201262287157,0.006682810262795429,0.6257181896037675,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,rule_router,18,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6331742911137174,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,rule_router,19,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.5214237916228536,2.1685893784688846,0.39832550833351,-1,0,0.0,0
pareto_20201218,approach_d,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.5898690128416161,3.31642191643393,0.6091588655869149,-1,1,0.3125,0
pareto_20201218,approach_d,1,5.44426438452636,-1.9304201262287157,-0.14795900137072068,0.6276607672032908,5.44426438452636,0.9999999999998163,19,1,0.3125,0
pareto_20201218,approach_d,2,5.44426438452636,-1.9304201262287157,1.0,1.0,5.44426438452636,0.9999999999998163,0,0,0.0,0
pareto_20201218,approach_d,3,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.5741907548355885,2.5157953071410795,0.46210013501383007,-1,1,0.3125,0
pareto_20201218,approach_d,4,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.8724990823468242,5.44426438452636,0.9999999999998163,14,0,0.0,0
pareto_20201218,approach_d,5,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.5048623702981696,5.44426438452636,0.9999999999998163,29,1,0.3125,0
pareto_20201218,approach_d,6,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.7779108379971845,5.44426438452636,0.9999999999998163,16,1,0.3125,0
pareto_20201218,approach_d,7,5.44426438452636,-1.9304201262287157,0.6091588655870268,0.7385166465227778,5.44426438452636,0.9999999999998163,29,1,0.3125,0
pareto_20201218,approach_d,8,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6654490324160767,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,approach_d,9,5.44426438452636,-1.9304201262287157,0.14231863694654603,0.5905917118434886,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,approach_d,10,5.44426438452636,-1.9304201262287157,0.16862640616095434,0.5081167104331814,2.5157953071410795,0.46210013501383007,-1,1,0.3125,0
pareto_20201218,approach_d,11,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6438888830848875,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,approach_d,12,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7085693310784551,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,approach_d,13,5.44426438452636,-1.9304201262287157,0.03707029581911419,0.6364277155798037,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,approach_d,14,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.8041014632822555,5.44426438452636,0.9999999999998163,15,1,0.3125,0
pareto_20201218,approach_d,15,5.44426438452636,-1.9304201262287157,0.20270980841072048,0.7101229822893227,5.44426438452636,0.9999999999998163,20,1,0.3125,0
pareto_20201218,approach_d,16,5.44426438452636,-1.9304201262287157,0.46210013501391495,0.6029024600151415,2.5157953071410795,0.46210013501383007,-1,1,0.3125,0
pareto_20201218,approach_d,17,5.44426438452636,-1.9304201262287157,0.006682810262795429,0.608064312097738,5.44426438452636,0.9999999999998163,29,1,0.3125,0
pareto_20201218,approach_d,18,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6816191444144686,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,approach_d,19,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.6136120891785752,3.295055144471652,0.6052342266544262,-1,1,0.3125,0
pareto_20201218,fixed_lhs,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.5844618613226352,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,1,5.44426438452636,-1.9304201262287157,-0.14795900137072068,0.5856338096548558,5.44426438452636,0.9999999999998163,20,0,0.0,0
pareto_20201218,fixed_lhs,2,5.44426438452636,-1.9304201262287157,1.0,1.0,5.44426438452636,0.9999999999998163,0,0,0.0,0
pareto_20201218,fixed_lhs,3,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.7217651491006627,5.44426438452636,0.9999999999998163,27,0,0.0,0
pareto_20201218,fixed_lhs,4,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7632125815012447,5.44426438452636,0.9999999999998163,26,0,0.0,0
pareto_20201218,fixed_lhs,5,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.7437432002657198,5.44426438452636,0.9999999999998163,14,0,0.0,0
pareto_20201218,fixed_lhs,6,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.5701417686585022,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,7,5.44426438452636,-1.9304201262287157,0.6091588655870268,0.7114666444389273,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,fixed_lhs,8,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.670839069748874,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,9,5.44426438452636,-1.9304201262287157,0.14231863694654603,0.6346493662689651,5.44426438452636,0.9999999999998163,23,0,0.0,0
pareto_20201218,fixed_lhs,10,5.44426438452636,-1.9304201262287157,0.16862640616095434,0.5800694702180014,5.44426438452636,0.9999999999998163,27,0,0.0,0
pareto_20201218,fixed_lhs,11,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6007685844225092,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,12,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7085693310784551,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,13,5.44426438452636,-1.9304201262287157,0.03707029581911419,0.6779302591912283,5.44426438452636,0.9999999999998163,19,0,0.0,0
pareto_20201218,fixed_lhs,14,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.8475932004920422,5.44426438452636,0.9999999999998163,12,0,0.0,0
pareto_20201218,fixed_lhs,15,5.44426438452636,-1.9304201262287157,0.20270980841072048,0.9080329600059629,5.44426438452636,0.9999999999998163,5,0,0.0,0
pareto_20201218,fixed_lhs,16,5.44426438452636,-1.9304201262287157,0.46210013501391495,0.7732246973506094,5.44426438452636,0.9999999999998163,22,0,0.0,0
pareto_20201218,fixed_lhs,17,5.44426438452636,-1.9304201262287157,0.006682810262795429,0.5400713692186672,2.5157953071410795,0.46210013501383007,-1,0,0.0,0
pareto_20201218,fixed_lhs,18,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6155773499998975,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,fixed_lhs,19,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.5574072553795008,2.5157953071410795,0.46210013501383007,-1,0,0.0,0
pareto_20201218,fixed_random,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.7085079748713047,5.44426438452636,0.9999999999998163,21,0,0.0,0
