dataset,budget_frac,condition,seed,auc,final,ls_mode_error,ard_match,evo_pop_error,chosen_ls,true_ls,n_fit_failed,n_batches
pareto_20210112,0.5,oracle,1,0.826431515409982,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,2,0.8132517598636483,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,3,0.7662695491194477,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,4,0.5411507036685085,0.6356425741637254,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,5,0.6739378874968175,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,6,0.6048002698277475,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,7,0.9067558208463076,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,8,0.6356425741637254,0.6356425741637254,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,9,0.7642871287500982,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,10,0.5074982167326787,0.6356425741637254,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,11,1.0,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,12,1.0,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,13,0.637963272699417,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,14,0.746879881747424,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,15,0.6846144812023215,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,16,0.673946539184499,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,17,0.5389080835095037,0.6356425741637254,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,18,0.8345890722561118,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,oracle,19,0.6224044329019931,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,7
pareto_20210112,0.5,llm,0,0.714866612970288,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,1,0.6016940867029504,0.6356425741637254,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,2,0.7913119530039558,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,3,0.6337759397244387,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,4,0.5800517208043132,0.6356425741637254,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,5,0.8286648781848186,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,6,0.6628643696643365,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,7,0.928695627706,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,8,0.9006297929537432,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,9,0.4468792160573495,0.6356425741637254,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,10,0.7376336304061781,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,11,1.0,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,12,1.0,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,13,0.5829678724922281,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,14,0.4264919571312667,0.6356425741637254,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,15,0.7453725678012164,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,16,0.6903119489063302,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,17,0.5065038172976466,0.6356425741637254,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,18,0.8126492653964194,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,0.5,llm,19,0.569906078515584,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,7
pareto_20210112,1.0,default,0,0.8803702017330679,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,1,0.8876194635438585,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,2,0.8792067709621861,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,3,0.8364885202737787,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,4,0.8459295205507468,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,5,0.8548227364489221,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,6,0.8109914333958792,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,7,0.923926104475632,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,8,0.8787519258213593,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,9,0.8573886391165138,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,10,0.8131770745884987,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,11,1.0,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,12,1.0,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,13,0.7885892620014996,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,14,0.71913714312788,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,15,0.8504790327513059,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,16,0.8229392186919328,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,17,0.8536097738178199,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,18,0.8894115725411905,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,default,19,0.8645858718031985,1.0,0.3876563999425907,True,0.0,1.0,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,0,0.8908631528398773,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,1,0.8855101323104329,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,2,0.9106856242826143,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,3,0.8935321170295552,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,4,0.8548227364489221,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,5,0.8758086386625409,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,6,0.8427428215164641,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,7,0.9344190555824414,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,8,0.825742100686999,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,9,0.8872677572283078,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,10,0.8211745604485705,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,11,1.0,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,12,1.0,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,13,0.7964161970858538,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,14,0.8474636988196442,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,15,0.8704218845453205,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,16,0.8124462675851234,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,17,0.8174149470281394,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,18,0.8894115725411905,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,oracle,19,0.7560443068946447,1.0,0.0,True,0.0,0.6786454858358035,0.6786454858358035,0,16
pareto_20210112,1.0,llm,0,0.8846177605907131,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,1,0.8730086437947545,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,2,0.8792067709621861,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,3,0.7985472145517282,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,4,0.8732871655675115,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,5,0.8865782623331807,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,6,0.849526706181214,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,7,0.9344190555824414,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,8,0.9524751183691815,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,9,0.7884820735587009,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,10,0.8430415786129615,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,11,1.0,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,12,1.0,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,13,0.8268519999866777,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,14,0.7468357143286506,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,15,0.867728711754642,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,16,0.873010493003681,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,17,0.7362102996552885,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,18,0.8894115725411905,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
pareto_20210112,1.0,llm,19,0.8090499942653311,1.0,0.7931215080507551,True,0.0,1.5,0.6786454858358035,0,16
hartmann6,0.5,default,0,0.7217637863619785,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,1,0.7707130596397551,0.8119295856233414,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,2,0.8774361364886856,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,3,0.7781842831401614,0.8119295856233414,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,4,0.6826877848732457,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,5,0.906117437167407,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,6,0.8997227131811547,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,7,0.7199637624652587,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,8,0.8533918714350555,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,9,0.9387813599902354,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,10,0.8932578984748855,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,11,0.7911623625815295,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,12,0.9070812609194695,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,13,0.8185727492279217,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,14,0.9518103365352091,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,15,0.9099298016698159,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,16,0.8234720784601375,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,17,0.9745245828457285,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,18,0.910514675034509,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,default,19,1.0,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,11
hartmann6,0.5,oracle,0,0.7476211439376472,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,1,0.7833950676347046,0.8119295856233414,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,2,0.907912151214086,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,3,0.7528202671502623,0.8119295856233414,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,4,0.9089561381829218,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,5,0.906117437167407,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,6,0.8997227131811547,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,7,0.7326457704602083,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,8,0.7065541231443044,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,9,0.8119295856233413,0.8119295856233414,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,10,0.910222817760647,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,11,0.8335112914559641,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,12,0.7469685959928297,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,13,0.8680945935706522,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,14,0.8963825221781727,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,15,0.747033179097546,0.8119295856233414,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,16,0.8141004414104858,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,17,0.9858469904698491,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,18,0.6947402443162191,0.8119295856233414,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,oracle,19,1.0,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,11
hartmann6,0.5,llm,0,0.8952341548167441,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,1,0.7960770756296544,0.8119295856233414,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,2,0.7163422031279876,0.8119295856233414,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,3,0.7781842831401614,0.8119295856233414,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,4,0.8615152041717598,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,5,0.906117437167407,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,6,0.8997227131811547,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,7,0.8174697634272006,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,8,0.704109668842844,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,9,0.8426349593991224,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,10,0.9293764248619268,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,11,0.9070812609194695,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,12,0.5989864168690937,0.8119295856233414,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,13,0.8559862304540606,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,14,0.9240964293566909,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,15,0.8154656725101409,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,16,0.7833950676347046,0.8119295856233414,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,17,0.9858469904698491,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,18,0.8018595941978939,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,0.5,llm,19,1.0,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,11
hartmann6,1.0,default,0,0.8819411054675602,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,1,0.8841746383747215,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,2,0.9380862957520164,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,3,0.8801932805810442,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,4,0.8397082624617428,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,5,0.952574787847453,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,6,0.9493444633595525,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,7,0.8302146831162819,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,8,0.9259402237146157,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,9,0.9690751199950673,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,10,0.9460787322192721,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,11,0.8773459984097858,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,12,0.9530616678871547,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,13,0.9026316158617139,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,14,0.9756567679404664,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,15,0.9545006214620719,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,16,0.8855237442072382,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,17,0.9871309748395948,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,18,0.9547960729555768,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,default,19,1.0,1.0,0.8251682983000259,True,0.0,1.0,0.43816124446671095,0,23
hartmann6,1.0,oracle,0,0.9145090763730609,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,1,0.9060919755578742,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,2,0.953481395974126,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,3,0.8694164445028962,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,4,0.9540087708346718,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,5,0.952574787847453,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,6,0.9493444633595525,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,7,0.8494338086344014,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,8,0.8868582065149165,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,9,0.9515282437173561,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,10,0.9546486398997083,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,11,0.9158974565086828,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,12,0.8334026073826338,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,13,0.9333673720099173,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,14,0.9476571503786646,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,15,0.940500812681171,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,16,0.875070051536982,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,17,0.9928505415775527,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,18,0.8070192132367171,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,oracle,19,1.0,1.0,0.0,True,0.0,0.43816124446671095,0.43816124446671095,0,23
hartmann6,1.0,llm,0,0.9470770472785615,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,23
hartmann6,1.0,llm,1,0.953311670023961,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,23
hartmann6,1.0,llm,2,0.8509893812339122,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,23
hartmann6,1.0,llm,3,0.864682318570598,1.0,1.2306334064081903,True,0.0,1.5,0.43816124446671095,0,23
