dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20210112,egbo_batch1,0,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.79894347482851,6.114679357715656,0.9999999999998365,20,0,0.0,0
pareto_20210112,egbo_batch1,1,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.7827981805870147,6.114679357715656,0.9999999999998365,22,0,0.0,0
pareto_20210112,egbo_batch1,2,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.6537065019470308,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo_batch1,3,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.8975951420994183,6.114679357715656,0.9999999999998365,26,0,0.0,0
pareto_20210112,egbo_batch1,4,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7185657318899594,5.007901563748517,0.8189965934074044,-1,0,0.0,0
pareto_20210112,egbo_batch1,5,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo_batch1,6,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo_batch1,7,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.6435332882126278,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo_batch1,8,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.82269913243099,6.114679357715656,0.9999999999998365,15,0,0.0,0
pareto_20210112,egbo_batch1,9,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.7498225205868162,6.114679357715656,0.9999999999998365,15,0,0.0,0
pareto_20210112,egbo_batch1,10,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.8225122865721047,6.114679357715656,0.9999999999998365,14,0,0.0,0
pareto_20210112,egbo_batch1,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo_batch1,12,6.114679357715656,-1.6910003165941683,0.5209711763481417,0.8749155409073405,6.114679357715656,0.9999999999998365,12,0,0.0,0
pareto_20210112,egbo_batch1,13,6.114679357715656,-1.6910003165941683,0.24105698814021123,0.5895226606730226,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
