dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20210112,egbo_botorch,0,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.8049892679183928,6.114679357715656,0.9999999999998365,18,0,0.0,0
pareto_20210112,egbo_botorch,1,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.7588618502564564,6.114679357715656,0.9999999999998365,26,0,0.0,0
pareto_20210112,egbo_botorch,2,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.674662423454971,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo_botorch,3,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.929104329145751,6.114679357715656,0.9999999999998365,18,0,0.0,0
pareto_20210112,egbo_botorch,4,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7621466116606437,6.114679357715656,0.9999999999998365,30,0,0.0,0
pareto_20210112,egbo_botorch,5,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo_botorch,6,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo_botorch,7,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.7056232197449058,6.114679357715656,0.9999999999998365,30,0,0.0,0
pareto_20210112,egbo_botorch,8,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.674662423454971,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo_botorch,9,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.7398907454671263,6.114679357715656,0.9999999999998365,18,0,0.0,0
pareto_20210112,egbo_botorch,10,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7768185456939426,6.114679357715656,0.9999999999998365,22,0,0.0,0
pareto_20210112,egbo_botorch,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
