dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
hartmann3,fixed_random,0,3.703731309133771,0.0006264324456318,0.8665599090943119,0.9048434178640778,3.531894701153955,0.9536044616527654,28,0,0.0,0
hartmann3,fixed_random,1,3.703731309133771,0.0006264324456318,0.5985958139305972,0.6535624543311854,3.3652853192636143,0.9086202638305798,45,0,0.0,0
hartmann3,fixed_random,2,3.703731309133771,0.0006264324456318,0.6060087644450216,0.8783385366198446,3.3652853192636143,0.9086202638305798,5,0,0.0,0
hartmann3,fixed_random,3,3.703731309133771,0.0006264324456318,0.7162672323978868,0.7828825219896626,3.703731309133771,0.99999999999973,36,0,0.0,0
hartmann3,fixed_random,4,3.703731309133771,0.0006264324456318,0.39122572805760203,0.7889090166833392,3.531894701153955,0.9536044616527654,15,0,0.0,0
hartmann3,fixed_random,5,3.703731309133771,0.0006264324456318,0.4812675359506326,0.8936958466789079,3.703731309133771,0.99999999999973,12,0,0.0,0
hartmann3,fixed_random,6,3.703731309133771,0.0006264324456318,0.5048919077214767,0.8782624664964821,3.703731309133771,0.99999999999973,11,0,0.0,0
hartmann3,fixed_random,7,3.703731309133771,0.0006264324456318,0.705489584630084,0.8880671103342082,3.703731309133771,0.99999999999973,19,0,0.0,0
hartmann3,fixed_random,8,3.703731309133771,0.0006264324456318,0.6060087644450216,0.7970880018542731,3.531894701153955,0.9536044616527654,39,0,0.0,0
hartmann3,fixed_random,9,3.703731309133771,0.0006264324456318,0.705489584630084,0.7073800688100118,2.652861374338648,0.7162672323976934,-1,0,0.0,0
hartmann3,fixed_random,10,3.703731309133771,0.0006264324456318,0.6284165225878544,0.7359091641556879,3.703731309133771,0.99999999999973,43,0,0.0,0
hartmann3,fixed_random,11,3.703731309133771,0.0006264324456318,0.6060087644450216,0.8115095326211019,3.703731309133771,0.99999999999973,36,0,0.0,0
hartmann3,fixed_random,12,3.703731309133771,0.0006264324456318,0.6284165225878544,0.8013387953738181,3.3652853192636143,0.9086202638305798,43,0,0.0,0
hartmann3,fixed_random,13,3.703731309133771,0.0006264324456318,0.9536044616530228,0.9535966131930086,3.531894701153955,0.9536044616527654,0,0,0.0,0
hartmann3,fixed_random,14,3.703731309133771,0.0006264324456318,0.5519045013804538,0.9107203133920287,3.531894701153955,0.9536044616527654,5,0,0.0,0
hartmann3,fixed_random,15,3.703731309133771,0.0006264324456318,0.4104575359579996,0.6763077873726793,2.9791835444583556,0.8043735616324509,-1,0,0.0,0
hartmann3,fixed_random,16,3.703731309133771,0.0006264324456318,1.0,1.0,3.703731309133771,0.99999999999973,0,0,0.0,0
hartmann3,fixed_random,17,3.703731309133771,0.0006264324456318,0.11719608711340268,0.6226529344348692,3.3652853192636143,0.9086202638305798,42,0,0.0,0
hartmann3,fixed_random,18,3.703731309133771,0.0006264324456318,1.0,1.0,3.703731309133771,0.99999999999973,0,0,0.0,0
hartmann3,fixed_random,19,3.703731309133771,0.0006264324456318,0.6674927946315542,0.9135758901604848,3.703731309133771,0.99999999999973,7,0,0.0,0
hartmann3,fixed_lhs,0,3.703731309133771,0.0006264324456318,0.8665599090943119,0.9274788299810814,3.531894701153955,0.9536044616527654,15,0,0.0,0
hartmann3,fixed_lhs,1,3.703731309133771,0.0006264324456318,0.5985958139305972,0.8670067989031611,3.531894701153955,0.9536044616527654,14,0,0.0,0
hartmann3,fixed_lhs,2,3.703731309133771,0.0006264324456318,0.6060087644450216,0.9086443215983263,3.703731309133771,0.99999999999973,11,0,0.0,0
hartmann3,fixed_lhs,3,3.703731309133771,0.0006264324456318,0.7162672323978868,0.8505660508012599,3.531894701153955,0.9536044616527654,35,0,0.0,0
hartmann3,fixed_lhs,4,3.703731309133771,0.0006264324456318,0.39122572805760203,0.7830318851166613,3.531894701153955,0.9536044616527654,15,0,0.0,0
hartmann3,fixed_lhs,5,3.703731309133771,0.0006264324456318,0.4812675359506326,0.7479777404388349,3.209505066552717,0.8665599090940779,-1,0,0.0,0
hartmann3,fixed_lhs,6,3.703731309133771,0.0006264324456318,0.5048919077214767,0.8697336372225126,3.703731309133771,0.99999999999973,23,0,0.0,0
hartmann3,fixed_lhs,7,3.703731309133771,0.0006264324456318,0.705489584630084,0.9175231339304691,3.703731309133771,0.99999999999973,14,0,0.0,0
hartmann3,fixed_lhs,8,3.703731309133771,0.0006264324456318,0.6060087644450216,0.8094037584850995,3.703731309133771,0.99999999999973,27,0,0.0,0
hartmann3,fixed_lhs,9,3.703731309133771,0.0006264324456318,0.705489584630084,0.9609969639108453,3.703731309133771,0.99999999999973,6,0,0.0,0
hartmann3,fixed_lhs,10,3.703731309133771,0.0006264324456318,0.6284165225878544,0.8283721196386569,3.703731309133771,0.99999999999973,35,0,0.0,0
hartmann3,fixed_lhs,11,3.703731309133771,0.0006264324456318,0.6060087644450216,0.84841391502509,3.531894701153955,0.9536044616527654,21,0,0.0,0
hartmann3,fixed_lhs,12,3.703731309133771,0.0006264324456318,0.6284165225878544,0.8572149013174198,3.703731309133771,0.99999999999973,41,0,0.0,0
hartmann3,fixed_lhs,13,3.703731309133771,0.0006264324456318,0.9536044616530228,0.9582369518737078,3.703731309133771,0.99999999999973,0,0,0.0,0
hartmann3,fixed_lhs,14,3.703731309133771,0.0006264324456318,0.5519045013804538,0.821504640317784,3.703731309133771,0.99999999999973,21,0,0.0,0
hartmann3,fixed_lhs,15,3.703731309133771,0.0006264324456318,0.4104575359579996,0.8211818884486456,3.3652853192636143,0.9086202638305798,28,0,0.0,0
hartmann3,fixed_lhs,16,3.703731309133771,0.0006264324456318,1.0,1.0,3.703731309133771,0.99999999999973,0,0,0.0,0
hartmann3,fixed_lhs,17,3.703731309133771,0.0006264324456318,0.11719608711340268,0.8068570542502451,3.3652853192636143,0.9086202638305798,7,0,0.0,0
hartmann3,fixed_lhs,18,3.703731309133771,0.0006264324456318,1.0,1.0,3.703731309133771,0.99999999999973,0,0,0.0,0
hartmann3,fixed_lhs,19,3.703731309133771,0.0006264324456318,0.6674927946315542,0.9002309639036941,3.703731309133771,0.99999999999973,15,0,0.0,0
hartmann3,fixed_ucb_high,0,3.703731309133771,0.0006264324456318,0.8665599090943119,0.8858883719458782,3.3652853192636143,0.9086202638305798,27,0,0.0,0
hartmann3,fixed_ucb_high,1,3.703731309133771,0.0006264324456318,0.5985958139305972,0.9119171757113861,3.703731309133771,0.99999999999973,10,0,0.0,0
hartmann3,fixed_ucb_high,2,3.703731309133771,0.0006264324456318,0.6060087644450216,0.887001603005331,3.703731309133771,0.99999999999973,19,0,0.0,0
hartmann3,fixed_ucb_high,3,3.703731309133771,0.0006264324456318,0.7162672323978868,0.8624322686999472,3.3652853192636143,0.9086202638305798,12,0,0.0,0
hartmann3,fixed_ucb_high,4,3.703731309133771,0.0006264324456318,0.39122572805760203,0.9391122745298887,3.703731309133771,0.99999999999973,5,0,0.0,0
