dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
hartmann6,rule_router,0,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.6606325467374025,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,1,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.5115784313369273,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,2,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.6679084340719669,1.7914431443280272,0.9999999999994418,30,1,0.2,0
hartmann6,rule_router,3,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,rule_router,4,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.5276898715294726,0.945418530361576,0.5277412980447538,-1,1,0.2,0
hartmann6,rule_router,5,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,2,0.4,0
hartmann6,rule_router,6,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,rule_router,7,1.7914431443280272,0.0001950575971415,0.3551127552852738,0.6790379688398785,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,8,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,rule_router,9,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.769118014093429,1.7914431443280272,0.9999999999994418,34,1,0.2,0
hartmann6,rule_router,10,1.7914431443280272,0.0001950575971415,0.20919952379347512,0.4802443408881858,1.5429708877629285,0.8613005066040417,-1,2,0.4,0
hartmann6,rule_router,11,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9445141611805269,1.7914431443280272,0.9999999999994418,20,1,0.2,0
hartmann6,rule_router,12,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.684565796004478,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,13,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.9435727317201125,1.7914431443280272,0.9999999999994418,15,1,0.2,0
hartmann6,rule_router,14,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,rule_router,15,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,rule_router,16,1.7914431443280272,0.0001950575971415,0.6266688196138435,0.7157979159117138,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,17,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.791393746718596,1.7914431443280272,0.9999999999994418,39,1,0.2,0
hartmann6,rule_router,18,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,rule_router,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,approach_d,0,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.656537590488139,1.176216760425926,0.6565749876848421,-1,0,0.0,0
hartmann6,approach_d,1,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.6679482428527456,1.7914431443280272,0.9999999999994418,32,1,0.2,0
hartmann6,approach_d,2,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.6091042179141243,1.5429708877629285,0.8613005066040417,-1,2,0.4,0
hartmann6,approach_d,3,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,1,0.2,0
hartmann6,approach_d,4,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.6961464928975539,1.5429708877629285,0.8613005066040417,-1,1,0.2,0
hartmann6,approach_d,5,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,approach_d,6,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,approach_d,7,1.7914431443280272,0.0001950575971415,0.3551127552852738,0.5505146183330865,1.1832565038636558,0.6605046370627835,-1,1,0.2,0
hartmann6,approach_d,8,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,approach_d,9,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.6901143798864253,1.7914431443280272,0.9999999999994418,48,1,0.2,0
hartmann6,approach_d,10,1.7914431443280272,0.0001950575971415,0.20919952379347512,0.4165569513763414,1.1226415606613571,0.6266688196134936,-1,1,0.2,0
hartmann6,approach_d,11,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9139969498298167,1.7914431443280272,0.9999999999994418,31,0,0.0,0
hartmann6,approach_d,12,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.6604676677844544,1.1832565038636558,0.6605046370627835,-1,0,0.0,0
hartmann6,approach_d,13,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8608127382429441,1.7914431443280272,0.9999999999994418,37,1,0.2,0
hartmann6,approach_d,14,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,approach_d,15,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,approach_d,16,1.7914431443280272,0.0001950575971415,0.6266688196138435,0.661058624133149,1.454525689842031,0.8119295856228881,-1,1,0.2,0
hartmann6,approach_d,17,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.8027810808987371,1.7914431443280272,0.9999999999994418,32,1,0.2,0
hartmann6,approach_d,18,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9583856208853951,1.7914431443280272,0.9999999999994418,15,0,0.0,0
hartmann6,approach_d,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,fixed_random,0,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.6584240275903703,1.1832565038636558,0.6605046370627835,-1,0,0.0,0
hartmann6,fixed_random,1,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.5629439361173496,1.0840261673626048,0.6051133527704667,-1,0,0.0,0
hartmann6,fixed_random,2,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.6179694174233571,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,fixed_random,3,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.842003648816315,1.7914431443280272,0.9999999999994418,42,0,0.0,0
hartmann6,fixed_random,4,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.579228959112939,1.176216760425926,0.6565749876848421,-1,0,0.0,0
hartmann6,fixed_random,5,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9139969498298167,1.7914431443280272,0.9999999999994418,31,0,0.0,0
hartmann6,fixed_random,6,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,fixed_random,7,1.7914431443280272,0.0001950575971415,0.3551127552852738,0.4156586336597314,1.1226415606613571,0.6266688196134936,-1,0,0.0,0
hartmann6,fixed_random,8,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,fixed_random,9,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.6695541540614098,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,fixed_random,10,1.7914431443280272,0.0001950575971415,0.20919952379347512,0.4522949136798603,1.1226415606613571,0.6266688196134936,-1,0,0.0,0
hartmann6,fixed_random,11,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,fixed_random,12,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.6604676677844544,1.1832565038636558,0.6605046370627835,-1,0,0.0,0
hartmann6,fixed_random,13,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,fixed_random,14,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,fixed_random,15,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,fixed_random,16,1.7914431443280272,0.0001950575971415,0.6266688196138435,0.7529271248078763,1.7914431443280272,0.9999999999994418,40,0,0.0,0
hartmann6,fixed_random,17,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7376489063966016,1.7914431443280272,0.9999999999994418,41,0,0.0,0
hartmann6,fixed_random,18,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,0,0.0,0
hartmann6,fixed_random,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,egbo,0,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7404382087207465,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,egbo,1,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.700257391631175,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,egbo,2,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.6270502181563129,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,egbo,3,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,egbo,4,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.7661969780267123,1.7914431443280272,0.9999999999994418,27,0,0.0,0
