dataset,condition,seed,global_best,global_min,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20201223,approach_b,4,4.667169677008169,-1.8162555193823233,0.8353008373946523,4.0186641917660895,0.8610495160615936,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,5,4.667169677008169,-1.8162555193823233,0.8646713084483698,4.0186641917660895,0.8610495160615936,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,6,4.667169677008169,-1.8162555193823233,0.7727801072705077,4.0186641917660895,0.8610495160615936,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,7,4.667169677008169,-1.8162555193823233,0.8744390379216838,4.0186641917660895,0.8610495160615936,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,8,4.667169677008169,-1.8162555193823233,1.0,4.667169677008169,0.9999999999997857,0,3,0.47619047619047616,0
pareto_20201223,approach_b,9,4.667169677008169,-1.8162555193823233,0.8999748642734217,4.0186641917660895,0.8610495160615936,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,10,4.667169677008169,-1.8162555193823233,0.8739830410225455,4.0186641917660895,0.8610495160615936,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,11,4.667169677008169,-1.8162555193823233,0.7680144334363828,3.8324096192891406,0.8211421234946482,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,12,4.667169677008169,-1.8162555193823233,0.7766313666674773,4.0186641917660895,0.8610495160615936,-1,4,0.6349206349206349,0
pareto_20201223,approach_b,13,4.667169677008169,-1.8162555193823233,0.7648753826155715,4.0186641917660895,0.8610495160615936,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,14,4.667169677008169,-1.8162555193823233,0.8238933418540196,3.8324096192891406,0.8211421234946482,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,15,4.667169677008169,-1.8162555193823233,0.8771750193165128,4.0186641917660895,0.8610495160615936,-1,3,0.47619047619047616,0
pareto_20201223,approach_b,16,4.667169677008169,-1.8162555193823233,0.7610696487248406,3.8324096192891406,0.8211421234946482,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,17,4.667169677008169,-1.8162555193823233,0.7589703728254708,3.8324096192891406,0.8211421234946482,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,18,4.667169677008169,-1.8162555193823233,0.8340263514080241,3.8324096192891406,0.8211421234946482,-1,2,0.31746031746031744,0
pareto_20201223,approach_b,19,4.667169677008169,-1.8162555193823233,1.0,4.667169677008169,0.9999999999997857,0,3,0.47619047619047616,0
pareto_20210104,approach_b,0,4.502143575747799,-1.6153753682691243,0.5578566214024785,2.109287725678154,0.4685074321130099,-1,2,0.3773584905660377,0
pareto_20210104,approach_b,1,4.502143575747799,-1.6153753682691243,0.8344999156972452,4.502143575747799,0.9999999999997778,26,4,0.7547169811320754,0
pareto_20210104,approach_b,2,4.502143575747799,-1.6153753682691243,0.7584792669830813,4.502143575747799,0.9999999999997778,32,3,0.5660377358490566,0
pareto_20210104,approach_b,3,4.502143575747799,-1.6153753682691243,0.6289418377871164,2.8320064423574145,0.6290351239823341,-1,2,0.3773584905660377,0
pareto_20210104,approach_b,4,4.502143575747799,-1.6153753682691243,0.7137046419743618,3.431418879147996,0.7621744667654853,-1,2,0.3773584905660377,0
pareto_20210104,approach_b,5,4.502143575747799,-1.6153753682691243,0.7950994118185591,4.502143575747799,0.9999999999997778,20,3,0.5660377358490566,0
pareto_20210104,approach_b,6,4.502143575747799,-1.6153753682691243,1.0,4.502143575747799,0.9999999999997778,0,3,0.5660377358490566,0
pareto_20210104,approach_b,7,4.502143575747799,-1.6153753682691243,0.7815692464328092,4.502143575747799,0.9999999999997778,32,3,0.5660377358490566,0
pareto_20210104,approach_b,8,4.502143575747799,-1.6153753682691243,0.6575970462510969,2.8320064423574145,0.6290351239823341,-1,4,0.7547169811320754,0
pareto_20210104,approach_b,9,4.502143575747799,-1.6153753682691243,0.931740389510253,4.502143575747799,0.9999999999997778,10,3,0.5660377358490566,0
pareto_20210104,approach_b,10,4.502143575747799,-1.6153753682691243,0.8750748891202257,4.502143575747799,0.9999999999997778,19,3,0.5660377358490566,0
pareto_20210104,approach_b,11,4.502143575747799,-1.6153753682691243,0.9410190214450975,4.502143575747799,0.9999999999997778,6,3,0.5660377358490566,0
pareto_20210104,approach_b,12,4.502143575747799,-1.6153753682691243,1.0,4.502143575747799,0.9999999999997778,0,3,0.5660377358490566,0
pareto_20210104,approach_b,13,4.502143575747799,-1.6153753682691243,0.7269817058542399,4.502143575747799,0.9999999999997778,37,3,0.5660377358490566,0
pareto_20210104,approach_b,14,4.502143575747799,-1.6153753682691243,0.890480908045913,4.502143575747799,0.9999999999997778,10,3,0.5660377358490566,0
pareto_20210104,approach_b,15,4.502143575747799,-1.6153753682691243,0.9112625063633288,4.502143575747799,0.9999999999997778,13,5,0.9433962264150944,0
pareto_20210104,approach_b,16,4.502143575747799,-1.6153753682691243,0.9236750650973012,4.502143575747799,0.9999999999997778,9,3,0.5660377358490566,0
