dataset,condition,seed,global_best,global_min,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20201218,approach_a,0,5.44426438452636,-1.9304201262287155,0.6447885629798599,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,approach_a,1,5.44426438452636,-1.9304201262287155,0.6313424089668588,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,approach_a,2,5.44426438452636,-1.9304201262287155,0.662689952458573,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,approach_a,3,5.44426438452636,-1.9304201262287155,1.0,5.44426438452636,0.9999999999998164,0,0,0.0,0
pareto_20201218,approach_a,4,5.44426438452636,-1.9304201262287155,1.0,5.44426438452636,0.9999999999998164,0,0,0.0,0
pareto_20201218,approach_a,5,5.44426438452636,-1.9304201262287155,0.6465558285781795,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,6,5.44426438452636,-1.9304201262287155,0.8522687853966114,5.44426438452636,0.9999999999998164,19,0,0.0,0
pareto_20201218,approach_a,7,5.44426438452636,-1.9304201262287155,0.6443716510780674,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,8,5.44426438452636,-1.9304201262287155,0.6709088373401063,3.295055144471652,0.6052342266544262,-1,0,0.0,0
pareto_20201218,approach_a,9,5.44426438452636,-1.9304201262287155,0.6593964755405333,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,10,5.44426438452636,-1.9304201262287155,1.0,5.44426438452636,0.9999999999998164,0,0,0.0,0
pareto_20201218,approach_a,11,5.44426438452636,-1.9304201262287155,0.643121891093403,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,12,5.44426438452636,-1.9304201262287155,0.6381001392183189,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,13,5.44426438452636,-1.9304201262287155,0.814954956020987,5.44426438452636,0.9999999999998164,32,0,0.0,0
pareto_20201218,approach_a,14,5.44426438452636,-1.9304201262287155,1.0,5.44426438452636,0.9999999999998164,0,0,0.0,0
pareto_20201218,approach_a,15,5.44426438452636,-1.9304201262287155,0.6672360294872891,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,16,5.44426438452636,-1.9304201262287155,0.8224410119624167,5.44426438452636,0.9999999999998164,40,0,0.0,0
pareto_20201218,approach_a,17,5.44426438452636,-1.9304201262287155,0.674363877674397,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,18,5.44426438452636,-1.9304201262287155,0.6527342483527429,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,19,5.44426438452636,-1.9304201262287155,1.0,5.44426438452636,0.9999999999998164,0,0,0.0,0
pareto_20201218,approach_a,20,5.44426438452636,-1.9304201262287155,0.7095499602158456,3.31642191643393,0.6091588655869149,-1,0,0.0,0
pareto_20201218,approach_a,21,5.44426438452636,-1.9304201262287155,0.6645684790457642,3.295055144471652,0.6052342266544262,-1,0,0.0,0
