dataset,condition,seed,global_best,global_min,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20210112,approach_c,2,6.114679357715656,-1.6910003165941683,0.9654451650933886,6.114679357715656,0.9999999999998365,7,0,0.0,0
pareto_20210112,approach_c,3,6.114679357715656,-1.6910003165941683,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,approach_c,4,6.114679357715656,-1.6910003165941683,0.5625243258100439,3.4328742170248834,0.5614152461964559,-1,0,0.0,0
pareto_20210112,approach_c,5,6.114679357715656,-1.6910003165941683,0.949446363989555,6.114679357715656,0.9999999999998365,5,0,0.0,0
pareto_20210112,approach_c,6,6.114679357715656,-1.6910003165941683,0.6721484167589868,6.114679357715656,0.9999999999998365,53,0,0.0,0
pareto_20210112,approach_c,7,6.114679357715656,-1.6910003165941683,0.7221770960959729,6.114679357715656,0.9999999999998365,65,0,0.0,0
pareto_20210112,approach_c,8,6.114679357715656,-1.6910003165941683,0.6939428908271572,6.114679357715656,0.9999999999998365,62,0,0.0,0
pareto_20210112,approach_c,9,6.114679357715656,-1.6910003165941683,0.7375177971108545,6.114679357715656,0.9999999999998365,41,0,0.0,0
pareto_20210112,approach_c,10,6.114679357715656,-1.6910003165941683,0.9054724388610017,6.114679357715656,0.9999999999998365,48,0,0.0,0
pareto_20210112,approach_c,11,6.114679357715656,-1.6910003165941683,0.7124932420783812,5.007901563748517,0.8189965934074044,-1,0,0.0,0
pareto_20210112,approach_c,12,6.114679357715656,-1.6910003165941683,0.6604516526539534,5.007901563748517,0.8189965934074044,-1,0,0.0,0
pareto_20210112,approach_c,13,6.114679357715656,-1.6910003165941683,0.5558631105603328,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,approach_c,14,6.114679357715656,-1.6910003165941683,0.8530185857305602,6.114679357715656,0.9999999999998365,25,0,0.0,0
pareto_20210112,approach_c,15,6.114679357715656,-1.6910003165941683,0.80344242371456,5.007901563748517,0.8189965934074044,-1,0,0.0,0
pareto_20210112,approach_c,16,6.114679357715656,-1.6910003165941683,0.9350123017169386,6.114679357715656,0.9999999999998365,33,0,0.0,0
pareto_20210112,approach_c,17,6.114679357715656,-1.6910003165941683,0.6372529550416116,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
